job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,python,sql,aws,spark,r,azure,tableau,java,snowflake,hadoop,power bi,job_skills_clean
Data Engineer,Canada,False,Full-time,2023-02-15,225000.0,True,False,0,1,1,1,0,0,0,0,0,0,0,"['sql', 'aws', 'gcp', 'kafka', 'spark', 'flow']"
Data Engineer,United States,False,Full-time,2023-04-20,150000.0,False,True,1,1,0,1,0,1,0,0,1,0,0,"['python', 'sql', 'azure', 'snowflake', 'spark', 'notion']"
Data Scientist,United Kingdom,False,Full-time,2023-03-14,80850.0,False,False,1,1,1,0,0,0,0,0,1,0,1,"['sql', 'python', 'aws', 'snowflake', 'jupyter', 'excel', 'power bi']"
Data Scientist,United States,False,Full-time,2023-04-18,90000.0,False,False,1,0,0,1,0,0,0,0,0,0,0,"['python', 'spark']"
Data Scientist,United States,False,Full-time,2023-05-02,90000.0,False,False,1,1,0,1,1,0,0,1,0,1,0,"['go', 'python', 'java', 'r', 'sql', 'pyspark', 'hadoop', 'spark', 'git']"
Senior Data Scientist,United States,False,Full-time,2023-01-06,161000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'spark', 'jupyter', 'word', 'excel', 'powerpoint']"
Data Scientist,United States,False,Full-time,2023-06-16,115000.0,False,True,1,1,1,0,1,1,1,0,0,0,1,"['python', 'r', 'sql', 'aws', 'azure', 'scikit-learn', 'keras', 'tensorflow', 'pytorch', 'tableau', 'qlik', 'power bi', 'github']"
Senior Data Engineer,United States,False,Full-time,2023-01-11,147500.0,False,False,1,1,0,0,1,0,1,0,1,0,0,"['python', 'sql', 'r', 'snowflake', 'tableau']"
Senior Data Scientist,United States,False,Full-time,2023-01-02,222589.0,False,False,1,0,1,1,1,0,0,0,0,0,0,"['python', 'r', 'scala', 'aws', 'spark', 'flask']"
Data Scientist,United States,False,Full-time,2023-05-02,90000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'spss']"
Data Scientist,United States,False,Full-time,2023-03-27,200000.0,False,True,1,0,1,1,0,0,0,0,0,0,0,"['python', 'bash', 'elasticsearch', 'aws', 'spark', 'git']"
Data Scientist,United States,False,Full-time and Part-time,2023-10-26,46696.0,False,False,0,0,0,0,0,0,0,0,0,0,0,['c']
Data Scientist,United States,False,Full-time,2023-01-11,224500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Senior Data Scientist,United States,False,Full-time,2023-02-06,150000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['sql', 'r', 'python', 'scala', 'scikit-learn', 'spark', 'tensorflow', 'excel']"
Data Scientist,United States,False,Full-time,2023-01-11,196800.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'python']"
Data Scientist,United States,False,Full-time,2023-03-02,115000.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'hugging face', 'pytorch', 'spark', 'excel']"
Data Scientist,Puerto Rico,False,Full-time,2023-06-20,57118.0,False,False,1,1,0,0,1,0,0,1,0,0,0,"['c', 'r', 'python', 'sql', 'java', 'oracle']"
Data Scientist,United States,False,Full-time,2023-08-06,105550.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'keras', 'tensorflow', 'pytorch']"
Senior Data Scientist,United States,False,Full-time,2023-11-27,125000.0,False,True,1,0,0,0,1,0,1,0,0,0,0,"['r', 'python', 'crystal', 'tableau', 'excel', 'word', 'powerpoint']"
Data Scientist,Germany,False,Full-time,2023-11-09,90931.0,False,False,1,0,0,0,0,0,0,0,0,0,0,['python']
Senior Data Scientist,United States,False,Full-time,2023-01-11,196800.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python']"
Data Scientist,United States,False,Full-time,2023-03-06,90000.0,False,True,1,0,0,0,0,0,0,1,0,0,0,"['python', 'java', 'c++']"
Data Engineer,Sudan,False,Full-time,2023-02-01,172500.0,False,True,1,1,1,1,0,0,0,0,0,1,0,"['sql', 'python', 'shell', 'mysql', 'sql server', 'db2', 'bigquery', 'gcp', 'aws', 'oracle', 'hadoop', 'spark', 'linux', 'jira']"
Data Scientist,United States,False,Full-time,2023-06-22,175000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,['python']
Data Scientist,Singapore,False,Full-time,2023-04-04,131560.0,False,False,1,0,0,0,0,0,0,0,0,0,0,['python']
Data Scientist,United States,False,Full-time,2023-07-22,125000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'pyspark', 'gitlab']"
Data Scientist,United States,False,Full-time,2023-08-25,115000.0,False,True,1,0,0,1,1,0,0,0,0,1,0,"['r', 'python', 'hadoop', 'kafka', 'spark', 'plotly', 'seaborn', 'ggplot2']"
Senior Data Scientist,Canada,False,Full-time,2023-02-04,125000.0,False,False,1,1,0,0,1,0,0,0,1,0,1,"['sql', 'python', 'r', 'sas', 'sas', 'snowflake', 'power bi', 'gitlab']"
Data Engineer,United States,False,Full-time,2023-03-11,90000.0,False,True,1,1,0,0,1,1,0,0,1,0,1,"['sql', 'python', 'r', 'azure', 'databricks', 'snowflake', 'ssis', 'power bi', 'jenkins', 'github']"
Data Engineer,United States,False,Full-time,2023-06-19,90000.0,True,True,1,1,0,1,0,0,1,0,0,0,0,"['sql', 'python', 'nosql', 'sql server', 'mysql', 'airflow', 'kafka', 'spark', 'tableau', 'jira']"
Data Scientist,United States,False,Full-time,2023-10-16,70649.0,False,False,1,0,1,0,1,1,1,0,0,0,0,"['python', 'r', 'c', 'aws', 'azure', 'matplotlib', 'tableau']"
Data Engineer,Sudan,True,Full-time,2023-03-28,166500.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']"
Data Scientist,United States,False,Full-time,2023-06-14,115000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'nosql', 'mongodb', 'mongodb', 'oracle', 'pandas', 'numpy']"
Data Scientist,United States,True,Full-time,2023-03-02,100400.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'ssis']"
Senior Data Scientist,United States,True,Full-time,2023-06-21,222132.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'go', 'watson']"
Data Scientist,United States,False,Full-time and Part-time,2023-11-05,210000.0,False,True,1,1,0,1,0,0,0,0,0,1,0,"['sql', 'bash', 'python', 'postgresql', 'hadoop', 'spark', 'tensorflow', 'linux']"
Data Scientist,Sudan,False,Full-time,2023-09-01,125000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'excel']"
Data Engineer,Argentina,False,Full-time,2023-05-18,64800.0,False,False,1,1,0,1,0,1,0,0,0,1,0,"['sql', 'python', 'powershell', 'azure', 'databricks', 'spark', 'hadoop']"
Senior Data Scientist,United States,True,Full-time,2023-04-12,163000.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'scikit-learn', 'numpy', 'pandas', 'tensorflow', 'spark']"
Data Scientist,United States,False,Full-time,2023-02-24,115000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'express']"
Senior Data Engineer,United States,False,Full-time,2023-04-06,173500.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['python', 'java', 'scala', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'redshift', 'snowflake', 'azure', 'hadoop', 'kafka', 'spark']"
Senior Data Scientist,United States,False,Full-time,2023-02-15,150000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['r', 'python', 'sql', 'tableau', 'looker', 'git']"
Data Scientist,Canada,False,Full-time,2023-03-14,175000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'looker']"
Senior Data Engineer,United States,False,Full-time,2023-03-08,121550.0,True,True,1,1,1,0,0,0,0,1,0,0,0,"['java', 'python', 'javascript', 'sql', 'mysql', 'aws', 'airflow', 'react', 'kafka', 'linux', 'kubernetes', 'docker', 'git', 'jenkins']"
Senior Data Engineer,Sudan,False,Full-time,2023-05-05,150000.0,False,True,1,1,0,0,1,0,1,0,0,0,1,"['sql', 'r', 'python', 'javascript', 'oracle', 'power bi', 'tableau']"
Data Scientist,Sudan,False,Full-time,2023-07-10,170500.0,False,True,1,1,0,1,0,0,0,1,0,1,0,"['python', 'java', 'scala', 'sql', 'nosql', 'tensorflow', 'pytorch', 'hadoop', 'spark']"
Data Scientist,United States,False,Full-time,2023-03-26,90000.0,False,False,1,1,1,1,0,0,1,0,0,0,1,"['python', 'sql', 'aws', 'spark', 'pyspark', 'tableau', 'power bi']"
Senior Data Scientist,United States,True,Full-time,2023-04-28,150000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['go', 'python', 'javascript', 'tensorflow', 'pytorch']"
Data Scientist,United States,False,Full-time,2023-11-15,100000.0,False,False,1,1,0,0,1,0,1,0,1,0,0,"['r', 'python', 'sql', 'snowflake', 'tableau', 'git']"
Senior Data Scientist,Canada,False,Full-time,2023-07-17,157500.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['go', 'sql', 'python', 'scala', 'matlab']"
Data Engineer,United States,False,Full-time,2023-03-07,115000.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['c', 'java', 'python', 'nosql', 'mongodb', 'mongodb', 'shell', 'sql', 'scala', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka']"
Senior Data Scientist,United States,False,Full-time,2023-09-10,125000.0,False,True,0,0,0,1,0,0,1,0,0,0,1,"['databricks', 'matplotlib', 'plotly', 'tensorflow', 'pytorch', 'spark', 'power bi', 'tableau', 'git', 'jira']"
Data Scientist,United States,False,Full-time,2023-07-20,157500.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['go', 'pytorch']"
Data Scientist,United States,False,Full-time,2023-08-01,92433.0,False,False,1,1,0,0,1,0,0,0,0,0,1,"['sql', 'sas', 'sas', 'r', 'python', 'oracle', 'power bi', 'word', 'spreadsheet', 'spss']"
Data Engineer,Canada,False,Full-time,2023-06-12,147500.0,False,False,1,0,1,1,0,0,0,1,0,1,0,"['nosql', 'python', 'java', 'c++', 'scala', 'aws', 'redshift', 'hadoop', 'spark', 'kafka', 'flow', 'terraform']"
Data Scientist,United States,False,Full-time,2023-01-11,224500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Scientist,United States,False,Full-time,2023-04-28,224500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'php', 'python', 'perl']"
Data Scientist,United States,False,Full-time,2023-02-22,175000.0,True,True,0,1,0,0,0,0,1,0,0,1,0,"['sql', 'sas', 'sas', 'hadoop', 'tableau', 'excel', 'word', 'powerpoint']"
Data Scientist,United States,False,Full-time,2023-01-11,224500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'scala']"
Data Scientist,United States,False,Full-time,2023-12-25,125000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Data Scientist,United States,False,Full-time,2023-04-15,122500.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['r', 'python', 'matlab', 'julia', 'c', 'c++', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'express', 'linux', 'unix', 'git']"
Data Engineer,United States,False,Full-time,2023-05-02,150000.0,False,True,1,1,1,1,0,0,0,1,1,1,0,"['nosql', 'mongodb', 'mongodb', 'python', 'java', 'c++', 'scala', 'sql', 't-sql', 'cassandra', 'snowflake', 'aws', 'hadoop', 'spark', 'airflow', 'github', 'gitlab']"
Data Engineer,United States,False,Full-time,2023-05-26,115000.0,False,True,1,0,1,1,1,0,0,1,0,0,0,"['r', 'java', 'python', 'scala', 'sas', 'sas', 'elasticsearch', 'neo4j', 'aws', 'jupyter', 'kafka', 'spark', 'tensorflow', 'keras', 'spss', 'splunk']"
Data Scientist,United States,False,Full-time,2023-07-28,167500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'sas', 'sas', 'python', 'javascript']"
Data Scientist,United States,False,Full-time,2023-03-19,90000.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'python', 'r']"
Data Engineer,Canada,False,Full-time,2023-01-19,125000.0,False,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'c++', 'c#', 'aws', 'git', 'atlassian', 'bitbucket', 'jira', 'confluence']"
Data Scientist,United States,False,Full-time,2023-10-12,90000.0,False,True,1,0,0,0,0,0,1,0,0,0,1,"['python', 'spring', 'excel', 'power bi', 'tableau']"
Data Scientist,United Kingdom,False,Full-time,2023-04-07,69962.5,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'c#', 'elasticsearch']"
Data Engineer,United States,False,Full-time,2023-03-01,254000.0,False,True,1,1,1,1,0,1,0,1,0,1,0,"['python', 'java', 'scala', 'sql', 'nosql', 'mongodb', 'mongodb', 'mysql', 'aws', 'gcp', 'bigquery', 'azure', 'hadoop', 'kafka', 'spark', 'docker', 'kubernetes', 'flow']"
Senior Data Scientist,United States,False,Full-time,2023-10-01,119257.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'sql', 'r', 'python']"
Senior Data Engineer,United States,True,Full-time,2023-06-06,150287.5,True,True,1,1,1,0,0,0,0,0,1,0,0,"['python', 'sql', 'snowflake', 'bigquery', 'redshift', 'aws', 'airflow', 'kafka', 'kubernetes']"
Data Scientist,United States,False,Full-time,2023-01-25,125000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['python', 'r', 'sql', 'tableau']"
Senior Data Engineer,Canada,False,Full-time,2023-02-15,90000.0,True,False,1,0,0,1,0,0,0,0,0,1,0,"['python', 'gcp', 'bigquery', 'airflow', 'hadoop', 'spark', 'pandas', 'terraform', 'gitlab', 'github', 'jenkins', 'kubernetes', 'docker', 'flow']"
Data Scientist,Sudan,False,Full-time,2023-04-18,105000.0,False,False,1,0,0,0,0,0,1,1,0,0,0,"['java', 'python', 'tableau']"
Data Engineer,United States,False,Full-time,2023-04-15,175000.0,False,False,1,1,0,0,0,1,0,0,0,0,0,"['sql', 'python', 'scala', 'azure', 'databricks']"
Data Scientist,United States,False,Full-time,2023-02-16,90000.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['r', 'python']"
Senior Data Engineer,Philippines,False,Full-time,2023-08-01,96773.0,True,False,1,1,1,0,0,0,0,1,0,0,0,"['sql', 'python', 'java', 'c++', 'scala', 'php', 'aws', 'redshift', 'airflow', 'git', 'github']"
Data Scientist,United States,False,Full-time,2023-02-19,128500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'excel']"
Data Engineer,United States,False,Full-time,2023-05-15,170000.0,False,False,0,1,0,0,0,1,0,0,0,0,0,"['sql', 'nosql', 'azure', 'flow']"
Data Scientist,United States,False,Full-time,2023-10-06,78592.0,False,False,1,0,0,0,1,0,1,0,0,0,0,"['r', 'python', 'julia', 'sas', 'sas', 'tableau', 'excel']"
Senior Data Scientist,United States,False,Full-time,2023-02-27,200000.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r']"
Data Scientist,United States,False,Full-time,2023-03-03,90000.0,False,True,1,1,0,0,1,1,0,1,0,0,0,"['r', 'python', 'java', 'scala', 'sql', 'azure', 'tensorflow', 'pytorch', 'docker', 'kubernetes']"
Data Engineer,United States,False,Full-time,2023-02-06,90000.0,False,False,1,1,1,1,0,1,0,0,0,1,0,"['python', 'sql', 'aws', 'azure', 'gcp', 'spark', 'hadoop']"
Data Scientist,United States,True,Full-time,2023-09-08,183310.0,False,False,1,1,0,0,1,1,1,0,0,0,1,"['crystal', 'sql', 'nosql', 'python', 'r', 'mongodb', 'mongodb', 'neo4j', 'azure', 'pyspark', 'sap', 'power bi', 'tableau', 'jira']"
Senior Data Scientist,United States,False,Full-time,2023-01-15,157500.0,False,False,1,1,1,1,1,1,0,0,0,0,0,"['sql', 'python', 'r', 'sas', 'sas', 'scala', 'aws', 'azure', 'spark', 'jupyter', 'pyspark']"
Data Scientist,United States,False,Full-time,2023-08-25,140062.5,False,False,1,1,1,0,1,0,0,0,1,0,0,"['sas', 'sas', 'sql', 'python', 'r', 'aws', 'snowflake']"
Senior Data Scientist,United States,True,Full-time,2023-11-09,176625.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'r', 'spring', 'looker', 'tableau', 'flow']"
Data Scientist,United States,False,Full-time,2023-09-03,90000.0,False,True,0,1,0,0,1,0,0,0,0,0,0,"['r', 'sql']"
Data Engineer,United States,False,Full-time,2023-02-04,150000.0,True,True,1,1,0,0,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'airflow']"
Senior Data Scientist,United States,True,Full-time,2023-09-23,112650.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r']"
Data Scientist,United States,False,Full-time,2023-03-13,375000.0,False,False,1,1,1,1,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'aws', 'spark']"
Senior Data Scientist,Sudan,False,Full-time,2023-07-13,143000.0,False,True,1,1,1,1,1,0,0,0,0,0,0,"['python', 'sql', 'r', 'go', 'aws', 'spark', 'tensorflow', 'pytorch']"
Data Scientist,United States,True,Full-time,2023-04-03,97500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'git']"
Data Scientist,United States,False,Full-time,2023-01-11,161955.5,False,True,1,1,0,1,1,0,0,1,0,0,0,"['python', 'ruby', 'ruby', 'java', 'powershell', 'r', 'matlab', 'sql', 'jupyter', 'spark', 'phoenix', 'excel', 'terminal']"
Data Scientist,United States,False,Full-time,2023-05-06,97800.0,False,False,1,1,0,0,0,0,0,1,0,0,0,"['go', 'python', 'java', 'scala', 'rust', 'sql', 'pytorch', 'tensorflow', 'opencv']"
Data Scientist,United States,False,Full-time,2023-10-27,265500.0,False,True,1,0,0,1,1,0,0,0,0,0,0,"['python', 'r', 'c', 'tensorflow', 'pytorch', 'spark', 'scikit-learn', 'express']"
Data Scientist,United States,True,Full-time,2023-01-01,202500.0,False,True,1,1,1,1,0,0,0,1,0,1,0,"['python', 'java', 'scala', 'sql', 'aws', 'hadoop', 'spark', 'kafka']"
Data Scientist,United States,False,Full-time,2023-01-08,115000.0,False,True,1,0,0,0,1,0,0,0,0,1,0,"['r', 'python', 'neo4j', 'hadoop', 'git', 'svn', 'jira']"
Senior Data Scientist,United States,False,Full-time,2023-02-14,175000.0,False,False,1,1,0,0,1,0,0,0,0,0,1,"['r', 'python', 'sql', 'oracle', 'jupyter', 'power bi', 'qlik']"
Data Scientist,United States,False,Full-time,2023-02-08,164000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Senior Data Scientist,United States,True,Full-time,2023-09-16,137438.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['sql', 'python', 'scikit-learn', 'tensorflow', 'pytorch', 'spark']"
Data Engineer,Sudan,True,Full-time,2023-07-13,190000.0,True,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python']"
Data Scientist,United States,False,Full-time,2023-07-20,132368.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['r', 'python']"
Data Engineer,United States,False,Full-time,2023-01-25,125000.0,False,True,1,0,1,0,0,0,0,1,0,0,0,"['java', 'python', 'aws', 'gcp', 'git']"
Data Scientist,Sudan,False,Full-time,2023-09-22,112500.0,False,False,1,0,0,0,1,0,0,0,0,0,1,"['sas', 'sas', 'python', 'r', 'power bi']"
Data Scientist,United States,False,Full-time,2023-04-26,124250.0,False,True,0,0,0,0,1,0,0,0,0,0,0,['r']
Data Scientist,United States,False,Full-time,2023-02-20,90000.0,False,True,0,1,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'r', 'sql']"
Data Scientist,United States,False,Full-time,2023-08-14,124180.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'python', 'r', 'sql', 'phoenix', 'word', 'excel', 'powerpoint', 'outlook']"
Data Scientist,United States,False,Full-time,2023-08-25,115000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'nosql', 'databricks']"
Data Scientist,United States,False,Full-time,2023-03-18,85000.0,False,True,1,0,0,0,1,0,1,0,0,0,0,"['python', 'r', 'tableau']"
Data Scientist,United States,False,Full-time,2023-07-03,135000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'python']"
Data Engineer,Australia,False,Full-time,2023-12-15,125000.0,True,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'redshift']"
Data Scientist,United States,False,Full-time,2023-01-31,115000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'matlab', 'fortran']"
Data Scientist,United States,False,Full-time,2023-09-09,126550.0,False,False,1,1,0,1,1,0,1,0,0,0,1,"['sql', 'python', 'scala', 'r', 'spark', 'pandas', 'jupyter', 'pytorch', 'pyspark', 'tableau', 'power bi']"
Data Scientist,United States,False,Full-time,2023-01-11,224500.0,False,True,0,0,0,0,0,0,1,0,0,0,0,"['c', 'tableau', 'excel']"
Data Scientist,United States,True,Full-time,2023-06-03,198500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Engineer,Sudan,False,Full-time,2023-05-03,115000.0,False,False,1,1,1,1,0,0,0,1,0,1,0,"['java', 'sql', 'nosql', 'scala', 'python', 'shell', 'db2', 'cassandra', 'neo4j', 'aws', 'oracle', 'hadoop', 'spark', 'kafka', 'splunk', 'jenkins', 'git']"
Data Scientist,United States,False,Full-time,2023-04-11,375000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sas', 'sas', 'sql', 'r', 'python', 'db2', 'oracle', 'tableau', 'microstrategy', 'excel', 'powerpoint', 'word']"
Senior Data Scientist,United States,False,Full-time,2023-03-22,134000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'excel']"
Data Scientist,United States,True,Full-time,2023-01-12,190000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql']"
Senior Data Scientist,Portugal,False,Full-time,2023-01-07,147500.0,True,False,1,1,0,0,0,1,1,0,0,0,0,"['sql', 'python', 'gcp', 'azure', 'airflow', 'looker', 'tableau']"
Data Engineer,United States,False,Full-time,2023-09-19,135000.0,False,False,0,0,0,0,0,1,0,0,0,0,0,"['azure', 'databricks']"
Data Engineer,United States,False,Full-time,2023-11-22,124000.0,False,True,0,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'excel']"
Data Engineer,Sudan,False,Full-time,2023-12-23,119080.0,False,True,0,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'excel']"
Data Engineer,United States,False,Full-time,2023-01-10,190950.0,False,False,1,1,1,1,0,1,0,1,1,0,0,"['java', 'python', 'nosql', 'sql', 'scala', 'shell', 'databricks', 'snowflake', 'aws', 'azure', 'redshift', 'spark', 'angular']"
Data Engineer,United States,False,Full-time,2023-09-08,85000.0,True,True,1,1,0,0,0,0,0,0,0,0,1,"['sql', 'python', 'sql server', 'mysql', 'oracle', 'ssis', 'power bi']"
Data Scientist,United States,True,Full-time,2023-01-27,110000.0,False,False,1,1,0,0,1,0,1,0,0,0,1,"['python', 'r', 'sas', 'sas', 'sql', 'tableau', 'qlik', 'power bi', 'spss']"
Data Engineer,United States,False,Full-time,2023-09-30,115000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'sql server']"
Senior Data Scientist,United States,False,Full-time,2023-11-18,124216.0,False,True,1,1,0,0,1,0,0,0,0,1,0,"['sql', 'r', 'python', 'go', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-10-12,77850.0,False,False,0,0,1,0,0,0,0,0,0,0,0,"['gcp', 'aws']"
Data Engineer,United States,False,Full-time,2023-07-06,120000.0,False,True,0,1,0,0,0,1,0,0,0,0,0,"['c#', 'sql', 'sql server', 'azure', 'ssis', 'workfront', 'jira']"
