job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,sql,python,excel,tableau,r,power bi,job_skills_clean
Data Analyst,United States,False,Full-time,2023-09-01,110000.0,True,True,0,0,0,0,0,0,['go']
Data Analyst,United States,False,Full-time,2023-11-29,100000.0,True,True,1,0,0,0,0,0,"['sql', 'go']"
Business Analyst,Belgium,False,Full-time,2023-05-18,72900.0,False,False,1,1,0,0,0,0,"['sas', 'sas', 'sql', 'python', 'sap']"
Business Analyst,Sweden,False,Full-time,2023-04-29,63000.0,False,False,0,0,0,0,0,0,['azure']
Business Analyst,United States,False,Full-time,2023-05-16,65000.0,False,True,1,0,1,0,0,0,"['sql', 'excel', 'spreadsheet']"
Data Analyst,United States,False,Full-time,2023-01-03,101540.0,False,False,1,0,0,0,0,0,['sql']
Senior Data Analyst,United States,False,Full-time,2023-10-18,135000.0,True,True,1,1,0,0,1,0,"['sql', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-07-08,70000.0,False,False,1,0,1,1,1,0,"['sas', 'sas', 'sql', 'r', 'spss', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-12-16,67500.0,False,True,1,0,1,1,0,1,"['sql', 'tableau', 'power bi', 'excel']"
Data Analyst,India,False,Full-time,2023-05-17,111175.0,True,False,1,1,0,1,0,1,"['sql', 'python', 'looker', 'power bi', 'tableau']"
Data Analyst,Ukraine,False,Full-time,2023-08-01,72900.0,True,False,0,0,1,0,0,0,"['html', 'excel']"
Data Analyst,Kenya,False,Full-time,2023-01-25,44100.0,False,False,1,1,1,0,1,0,"['go', 'sql', 'r', 'python', 'excel', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-31,150000.0,False,True,1,1,0,1,0,0,"['sql', 'python', 'go', 'tableau', 'looker']"
Senior Data Analyst,United States,False,Full-time and Part-time,2023-11-17,193048.0,False,False,0,1,0,0,1,0,"['sas', 'sas', 'r', 'python', 'c']"
Data Analyst,Israel,False,Full-time,2023-03-23,53014.0,False,False,1,0,0,0,0,0,['sql']
Business Analyst,United States,True,Full-time,2023-07-18,82500.0,True,True,1,0,0,0,0,1,"['sql', 'dax', 'power bi', 'flow']"
Data Analyst,Japan,False,Full-time,2023-06-20,105000.0,False,False,1,1,1,1,1,0,"['sql', 'r', 'python', 'excel', 'spss', 'tableau', 'looker', 'airtable']"
Data Analyst,United States,False,Full-time,2023-05-03,110150.0,False,True,1,1,0,0,1,0,"['sql', 'r', 'python']"
Senior Data Analyst,United States,False,Full-time,2023-09-05,90000.0,False,True,1,0,0,0,0,0,"['sql', 'go', 'sql server', 'aws']"
Senior Data Analyst,Netherlands,False,Contractor,2023-06-08,111175.0,False,False,0,0,0,0,0,0,['spark']
Data Analyst,France,False,Contractor,2023-07-21,57500.0,False,False,1,1,0,1,0,0,"['python', 'sql', 'spark', 'pyspark', 'jupyter', 'airflow', 'hadoop', 'express', 'tableau']"
Data Analyst,United States,False,Contractor,2023-06-23,86000.0,True,False,0,0,0,0,0,0,['word']
Data Analyst,United States,False,Full-time,2023-06-08,90000.0,True,True,1,0,0,0,0,0,['sql']
Data Analyst,Indonesia,False,Full-time,2023-08-30,105000.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'tableau', 'looker']"
Data Analyst,United States,False,Full-time,2023-06-24,119550.0,False,True,1,1,1,1,1,1,"['r', 'python', 'sql', 't-sql', 'vba', 'power bi', 'ssrs', 'excel', 'sharepoint', 'tableau']"
Business Analyst,United States,False,Full-time,2023-08-16,87500.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,Ireland,False,Full-time,2023-04-06,147500.0,False,False,1,1,0,1,1,0,"['sql', 'r', 'python', 'databricks', 'snowflake', 'airflow', 'tableau', 'asana', 'confluence', 'jira', 'slack']"
Data Analyst,United States,False,Full-time,2023-08-08,95000.0,False,False,1,1,1,0,1,0,"['sql', 'r', 'python', 'vba', 'excel']"
Data Analyst,United States,False,Full-time,2023-08-15,85000.0,True,True,0,0,0,1,0,0,"['tableau', 'terminal']"
Data Analyst,Germany,False,Full-time,2023-01-25,200000.0,False,False,0,0,0,0,0,0,['spark']
Data Analyst,United States,False,Full-time,2023-02-09,111175.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Senior Data Analyst,United States,False,Full-time and Part-time,2023-11-17,193048.0,False,False,0,1,0,0,1,0,"['sas', 'sas', 'r', 'python', 'c']"
Data Analyst,United States,False,Full-time,2023-12-15,89500.0,False,True,0,1,1,1,0,1,"['python', 'go', 'oracle', 'azure', 'tableau', 'excel', 'visio', 'word', 'power bi', 'sharepoint']"
Data Analyst,Germany,False,Full-time,2023-03-04,56700.0,True,False,1,1,0,0,1,1,"['python', 'r', 'sql', 'oracle', 'power bi']"
Data Analyst,Netherlands,False,Full-time,2023-01-26,111175.0,True,False,1,1,0,0,1,0,"['go', 'sql', 'python', 'r', 'matlab', 'looker']"
Data Analyst,United States,True,Full-time,2023-01-30,160000.0,True,False,1,0,0,0,0,0,"['java', 'sql']"
Senior Data Analyst,United States,False,Full-time,2023-05-31,90000.0,False,True,1,1,0,1,0,0,"['sql', 'python', 'go', 'tableau']"
Data Analyst,United States,False,Full-time,2023-11-04,78500.0,False,True,0,1,0,1,0,1,"['c', 'python', 'powershell', 'nosql', 'aws', 'power bi', 'tableau']"
Data Analyst,United States,False,Full-time,2023-03-31,115000.0,False,True,1,1,0,1,0,0,"['sql', 'python', 'snowflake', 'redshift', 'tableau']"
Data Analyst,Singapore,False,Full-time,2023-08-15,100500.0,False,False,0,0,1,0,0,0,"['aws', 'excel', 'powerpoint', 'flow']"
Data Analyst,United States,False,Full-time,2023-01-14,83862.5,False,False,0,1,0,0,1,0,"['r', 'java', 'python', 'jupyter', 'github']"
Business Analyst,Indonesia,False,Full-time,2023-10-25,64800.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'shell', 'tableau']"
Data Analyst,United States,False,Full-time,2023-09-27,70469.5,False,False,1,0,1,1,0,0,"['sql', 'sql server', 'excel', 'alteryx', 'tableau']"
Data Analyst,United States,False,Full-time,2023-10-14,77500.0,True,True,0,0,0,0,0,0,"['go', 'flow']"
Senior Data Analyst,Sweden,False,Full-time,2023-07-26,111175.0,False,False,0,1,0,0,0,1,"['python', 'azure', 'databricks', 'power bi', 'dax']"
Data Analyst,Senegal,False,Full-time,2023-08-01,100500.0,True,False,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,United States,False,Full-time,2023-06-02,138000.0,False,True,1,1,0,0,1,0,"['sql', 'r', 'python', 'sas', 'sas', 'gcp']"
Data Analyst,Ukraine,False,Full-time,2023-03-12,53014.0,False,False,1,1,0,0,0,1,"['sql', 'python', 'power bi', 'git']"
Data Analyst,United States,True,Full-time,2023-07-15,65000.0,True,False,1,1,1,1,0,0,"['sql', 'python', 'mysql', 'excel', 'tableau', 'flow', 'jira']"
Data Analyst,United States,False,Full-time,2023-08-04,114624.0,False,True,1,1,0,0,1,0,"['sql', 'r', 'python']"
Senior Data Analyst,Thailand,False,Full-time,2023-01-17,111175.0,False,False,1,1,1,1,1,1,"['sas', 'sas', 'r', 'python', 'vba', 'sql', 'java', 'sql server', 'pandas', 'spss', 'tableau', 'excel', 'power bi']"
Data Analyst,Serbia,False,Full-time,2023-08-30,105000.0,False,False,1,1,0,0,0,1,"['sql', 'python', 'c#', 'power bi', 'ssis']"
Data Analyst,United States,False,Full-time,2023-01-12,100000.0,False,False,1,1,1,1,0,0,"['sql', 'vba', 'python', 'oracle', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-10-14,60000.0,False,True,0,0,0,0,0,0,"['snowflake', 'smartsheet']"
Data Analyst,Pakistan,False,Full-time,2023-03-15,111175.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'go', 'tableau']"
Data Analyst,United States,False,Full-time,2023-04-18,90000.0,False,False,0,0,1,0,0,1,"['power bi', 'spreadsheet', 'powerpoint', 'excel', 'visio']"
Data Analyst,India,False,Full-time,2023-01-05,100500.0,True,False,1,0,0,0,0,0,"['sql', 'aws', 'azure']"
Data Analyst,United States,False,Full-time,2023-12-06,70000.0,False,True,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,True,Full-time,2023-05-03,112500.0,False,True,0,0,1,0,0,0,"['excel', 'dax']"
Data Analyst,United States,True,Full-time and Temp work,2023-11-25,80740.0,False,False,0,1,0,0,1,0,"['r', 'sas', 'sas', 'python', 'zoom']"
Data Analyst,United States,False,Full-time,2023-09-27,175000.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-01-09,137500.0,False,True,1,1,0,1,0,1,"['python', 'sql', 'sql server', 'azure', 'power bi', 'tableau']"
Data Analyst,United States,False,Full-time,2023-12-09,70000.0,False,True,1,1,1,1,1,0,"['sql', 'crystal', 'python', 'r', 'excel', 'tableau']"
Business Analyst,United States,False,Full-time,2023-12-30,125000.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'tableau']"
Data Analyst,United States,True,Contractor,2023-02-15,41000.0,True,False,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,United States,False,Full-time,2023-11-29,65000.0,True,True,0,0,1,0,0,0,"['powerpoint', 'word', 'excel']"
Data Analyst,United States,False,Full-time,2023-01-06,65000.0,True,False,1,1,0,0,1,0,"['go', 'sql', 'python', 'r', 'looker']"
Data Analyst,United States,False,Full-time,2023-06-07,73600.0,False,False,1,0,0,0,0,0,"['sql', 'ssrs']"
Data Analyst,United States,True,Full-time,2023-08-28,107500.0,True,False,1,1,1,1,1,1,"['r', 'python', 'sas', 'sas', 'sql', 'hadoop', 'powerpoint', 'word', 'excel', 'outlook', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-11,80000.0,False,True,1,0,1,0,1,1,"['r', 'sql', 'power bi', 'excel', 'ms access', 'dax']"
Senior Data Analyst,United States,True,Full-time,2023-07-26,100000.0,False,True,1,0,1,0,0,1,"['sql', 'sql server', 'alteryx', 'excel', 'power bi']"
Data Analyst,United States,False,Full-time,2023-07-25,90000.0,False,False,1,0,1,0,0,0,"['sql', 'oracle', 'excel', 'ssis', 'ssrs']"
Business Analyst,Sweden,False,Full-time,2023-07-13,89100.0,False,False,1,0,0,0,0,0,"['sql', 'nosql', 'gdpr']"
Data Analyst,United States,False,Full-time,2023-05-16,125000.0,False,True,1,1,0,1,1,0,"['sql', 'python', 'r', 'java', 'redshift', 'tableau', 'looker', 'qlik', 'jira']"
Data Analyst,Israel,False,Full-time,2023-05-25,72000.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'tableau']"
Data Analyst,Germany,False,Full-time,2023-05-08,53014.0,False,False,1,0,0,1,0,0,"['go', 'sql', 'looker', 'tableau', 'github']"
Senior Data Analyst,United States,True,Full-time,2023-04-13,150000.0,False,False,1,1,1,1,1,0,"['sql', 'python', 'vba', 'r', 'sas', 'sas', 'c++', 'java', 'sql server', 'oracle', 'tableau', 'excel', 'ms access', 'spss']"
Data Analyst,United States,False,Full-time,2023-04-27,125000.0,False,False,0,0,0,1,0,0,"['crystal', 'tableau']"
Data Analyst,United States,False,Full-time,2023-05-26,130000.0,False,True,1,0,1,1,0,1,"['sql', 'nosql', 'azure', 'excel', 'tableau', 'power bi', 'flow']"
Data Analyst,Israel,False,Full-time,2023-08-01,105000.0,False,False,1,0,1,0,0,0,"['go', 'sql', 'excel']"
Data Analyst,Romania,False,Full-time,2023-04-04,53014.0,False,False,0,0,0,0,0,0,"['spark', 'sap']"
Data Analyst,United States,False,Full-time,2023-01-11,52500.0,False,True,1,0,1,0,0,0,"['sql', 'crystal', 'html', 'excel']"
Business Analyst,United States,False,Full-time,2023-09-25,103188.0,True,True,0,0,0,1,0,0,['tableau']
Data Analyst,United States,False,Full-time,2023-09-20,90000.0,False,False,1,1,0,1,0,0,"['python', 'sql', 'airflow', 'tableau']"
Data Analyst,Singapore,False,Full-time,2023-06-30,149653.0,False,False,0,0,0,0,0,0,['spark']
Data Analyst,United States,False,Full-time,2023-10-13,60500.0,True,False,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time,2023-07-19,70000.0,True,False,0,0,0,0,0,0,['flow']
Data Analyst,India,False,Full-time,2023-07-06,111175.0,False,False,0,1,0,0,0,0,['python']
Data Analyst,Colombia,False,Full-time,2023-05-05,93600.0,False,False,1,1,1,1,1,1,"['sql', 'r', 'python', 'bigquery', 'snowflake', 'jupyter', 'excel', 'power bi', 'tableau', 'powerpoint', 'jira', 'confluence']"
Data Analyst,Spain,False,Full-time,2023-07-13,57500.0,False,False,1,0,0,0,0,0,"['sql', 'node']"
Data Analyst,United States,False,Full-time,2023-01-10,133285.0,False,False,1,0,1,0,0,0,"['sql', 'word', 'excel', 'visio', 'powerpoint', 'sharepoint']"
Data Analyst,India,False,Full-time,2023-02-15,111175.0,False,False,1,0,0,1,0,0,"['sql', 'spark', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-09,187875.0,False,True,0,1,0,0,1,0,"['go', 'python', 'r']"
Senior Data Analyst,United States,False,Full-time,2023-03-24,90000.0,False,True,1,0,0,0,0,0,"['sql', 'snowflake', 'qlik', 'sap']"
Data Analyst,United States,False,Full-time,2023-08-06,61875.0,False,False,1,1,0,0,0,0,"['sql', 'python']"
Data Analyst,United States,False,Full-time,2023-10-12,83105.0,False,False,1,0,1,0,0,0,"['sql', 'windows', 'word', 'excel']"
Data Analyst,United States,False,Full-time,2023-03-03,107800.0,False,False,0,0,1,1,1,0,"['sas', 'sas', 'r', 'spss', 'tableau', 'excel']"
Data Analyst,Thailand,False,Full-time,2023-03-31,79200.0,False,False,1,0,1,1,1,1,"['sql', 'r', 'sas', 'sas', 'tableau', 'power bi', 'excel']"
Data Analyst,Poland,False,Full-time,2023-02-17,111175.0,True,False,1,0,0,1,0,0,"['sql', 'gcp', 'airflow', 'tableau']"
Senior Data Analyst,India,False,Full-time,2023-02-16,79200.0,False,False,0,0,0,1,0,0,"['outlook', 'word', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-04,100000.0,False,True,1,1,0,0,1,1,"['r', 'python', 'sql', 'power bi', 'dax']"
Data Analyst,United States,False,Full-time,2023-05-11,74050.0,False,True,1,1,1,0,1,0,"['sql', 'python', 'r', 'excel']"
Data Analyst,United States,False,Full-time,2023-09-12,92527.5,False,True,1,1,0,1,1,0,"['sas', 'sas', 'python', 'r', 'sql', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-10,45000.0,False,False,1,0,1,0,0,0,"['sql', 'sql server', 'excel', 'spreadsheet']"
Data Analyst,United States,False,Full-time,2023-02-01,117500.0,False,True,0,0,1,1,0,0,"['express', 'excel', 'tableau']"
Business Analyst,United States,False,Full-time,2023-11-20,91100.0,False,True,0,0,0,1,1,1,"['vba', 'r', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-01-04,80000.0,False,True,0,0,1,1,0,0,"['excel', 'powerpoint', 'visio', 'tableau']"
Data Analyst,United States,False,Full-time,2023-11-28,82500.0,False,False,1,0,0,1,1,0,"['sql', 'javascript', 'php', 'r', 'visual basic', 'c#', 'sql server', 'tableau', 'ssrs', 'ssis']"
Data Analyst,United States,False,Full-time,2023-07-14,148000.0,False,False,0,0,0,0,0,0,"['word', 'powerpoint', 'visio']"
Data Analyst,United States,False,Full-time,2023-03-20,105000.0,False,False,0,0,0,0,0,0,"['ms access', 'dax', 'sharepoint', 'microsoft teams']"
Data Analyst,United States,True,Full-time,2023-08-21,53000.0,False,False,0,0,1,0,0,0,"['outlook', 'word', 'excel', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-06-12,88602.5,False,True,1,1,0,0,1,0,"['sql', 'sas', 'sas', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-03-24,110500.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-02-09,70000.0,False,True,0,0,1,0,0,0,"['vba', 'excel']"
Data Analyst,United States,False,Full-time,2023-07-28,73000.0,False,False,1,0,0,0,0,0,"['sql', 'oracle']"
Data Analyst,United States,False,Full-time,2023-04-11,117500.0,False,False,1,0,1,0,0,0,"['sql', 'sql server', 'excel']"
Data Analyst,United States,False,Full-time,2023-04-18,185000.0,False,False,1,0,0,0,0,0,"['sql', 'sql server', 'elasticsearch', 'neo4j', 'aws', 'oracle', 'spark', 'kafka']"
Data Analyst,United States,False,Full-time,2023-12-19,71678.0,False,True,0,0,1,0,1,0,"['r', 'excel']"
Data Analyst,United States,False,Full-time,2023-03-23,74500.0,False,False,0,0,0,0,0,0,['sap']
Data Analyst,United States,False,Full-time,2023-10-31,90000.0,False,True,0,0,1,1,0,1,"['excel', 'word', 'powerpoint', 'cognos', 'tableau', 'power bi']"
Data Analyst,United States,False,Contractor,2023-03-03,77500.0,False,False,1,0,1,0,0,1,"['sql', 'excel', 'power bi']"
Data Analyst,United States,True,Full-time,2023-06-22,127000.0,True,True,0,0,0,0,0,0,['outlook']
Data Analyst,United States,False,Full-time,2023-09-04,100000.0,False,False,1,0,1,0,0,0,"['sql', 'powershell', 'sql server', 'azure', 'excel']"
Business Analyst,United States,False,Full-time,2023-07-13,87555.0,False,True,1,1,1,1,1,0,"['sql', 'python', 'r', 'excel', 'ms access', 'tableau', 'ssrs', 'ssis', 'sap']"
Data Analyst,United States,False,Full-time,2023-09-11,101000.0,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'aws', 'databricks', 'looker', 'github', 'asana', 'slack']"
Senior Data Analyst,United States,False,Full-time,2023-05-25,149500.0,False,True,1,1,0,1,1,0,"['sql', 'python', 'r', 'java', 'scala', 'snowflake', 'tableau', 'jira', 'confluence']"
Data Analyst,United States,False,"Full-time, Temp work, and Internship",2023-12-13,67818.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'javascript', 'css', 'sql server', 'oracle', 'unix', 'tableau', 'sharepoint', 'sheets']"
Data Analyst,Germany,False,Full-time,2023-01-31,200000.0,False,False,0,0,0,0,0,0,"['spark', 'github']"
Data Analyst,United States,False,Full-time,2023-07-05,107000.0,False,True,1,1,0,1,1,0,"['sql', 'r', 'python', 'oracle', 'tableau']"
Data Analyst,United States,False,Full-time,2023-08-07,85600.0,False,True,1,1,0,1,0,1,"['python', 'sql', 'airflow', 'tableau', 'power bi']"
Data Analyst,Colombia,False,Full-time,2023-08-31,100500.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Contractor,2023-01-20,125000.0,False,False,0,0,0,0,0,0,"['snowflake', 'redshift', 'aws', 'sap']"
Data Analyst,United States,False,Full-time,2023-03-14,95000.0,False,False,1,1,1,0,0,1,"['sql', 'sas', 'sas', 'python', 'excel', 'power bi', 'sap', 'dax']"
Data Analyst,United States,False,Full-time,2023-04-19,97500.0,False,False,0,0,1,0,0,1,"['excel', 'powerpoint', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-01,204000.0,False,True,0,1,0,0,0,0,"['python', 'aws', 'git']"
Data Analyst,United States,False,Full-time,2023-06-27,80000.0,False,False,1,0,1,1,0,0,"['sql', 'sql server', 'word', 'excel', 'powerpoint', 'tableau']"
Data Analyst,Colombia,False,Full-time,2023-05-03,53014.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-06-20,50000.0,False,True,1,0,1,1,0,1,"['sql', 'excel', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-24,92550.0,False,True,1,0,1,0,0,0,"['sql', 'sas', 'sas', 'excel']"
Data Analyst,United States,False,Full-time,2023-08-17,85000.0,False,True,1,1,0,1,0,0,"['sql', 'python', 'pandas', 'numpy', 'tableau', 'github']"
Data Analyst,United States,False,Full-time,2023-12-13,67818.0,False,False,0,0,0,0,1,0,"['r', 'sas', 'sas']"
Data Analyst,United States,False,Contractor,2023-10-04,65000.0,False,False,1,1,1,1,1,1,"['sql', 'r', 'python', 'excel', 'tableau', 'power bi']"
Data Analyst,United States,True,Full-time,2023-11-21,112500.0,False,False,1,1,1,1,1,0,"['sas', 'sas', 'r', 'python', 'javascript', 'sql', 'sqlite', 'excel', 'spss', 'tableau']"
Data Analyst,Canada,False,Full-time,2023-07-28,57500.0,True,False,1,1,1,0,0,0,"['sql', 'python', 'sas', 'sas', 'excel', 'spss']"
Data Analyst,United States,False,Full-time,2023-01-13,65000.0,False,False,1,0,1,1,0,0,"['sql', 'excel', 'tableau', 'alteryx']"
Data Analyst,United States,False,Full-time and Part-time,2023-12-14,87917.5,False,True,1,0,1,0,0,1,"['sql', 'c', 'go', 'excel', 'power bi', 'sharepoint']"
Data Analyst,Romania,False,Full-time,2023-05-26,89100.0,True,False,1,0,1,0,0,0,"['sql', 'azure', 'excel']"
Data Analyst,United States,False,Full-time,2023-08-31,110000.0,False,True,1,1,1,0,1,1,"['sql', 'sas', 'sas', 'r', 'python', 'javascript', 'azure', 'databricks', 'word', 'excel', 'powerpoint', 'power bi', 'jira']"
Data Analyst,Switzerland,False,Full-time,2023-07-21,57500.0,True,False,0,0,0,0,1,0,"['r', 'windows', 'linux', 'looker']"
Data Analyst,France,False,Full-time,2023-02-17,80850.0,False,False,0,0,1,0,0,0,['excel']
Senior Data Analyst,United States,False,Full-time,2023-04-21,160000.0,False,True,1,1,1,0,1,0,"['go', 'sql', 'python', 'r', 'looker', 'excel', 'sheets']"
Data Analyst,Italy,False,Full-time,2023-03-04,53014.0,False,False,1,1,1,1,0,0,"['sql', 'javascript', 'python', 'vba', 'tableau', 'excel']"
Business Analyst,Ukraine,False,Part-time,2023-06-09,72900.0,False,False,0,0,0,0,0,0,['go']
Data Analyst,United States,False,Full-time,2023-02-03,100000.0,False,False,1,0,1,0,0,1,"['sql', 'sql server', 'windows', 'power bi', 'dax', 'excel', 'flow']"
Data Analyst,United States,False,Full-time,2023-08-16,130000.0,False,False,1,1,0,1,1,1,"['sql', 'python', 'r', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-21,115000.0,False,False,1,0,0,0,0,0,['sql']
Data Analyst,United States,False,Full-time,2023-01-05,62500.0,True,True,1,1,0,0,0,0,"['sql', 'python', 'bash', 'aws', 'redshift', 'spark']"
Data Analyst,United States,False,Contractor,2023-04-05,52500.0,False,False,0,0,1,0,0,0,"['excel', 'word', 'powerpoint', 'outlook']"
Senior Data Analyst,United States,False,Full-time,2023-06-28,98880.0,False,True,0,0,1,1,0,1,"['oracle', 'excel', 'microstrategy', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-21,120000.0,False,False,1,0,1,1,0,1,"['sql', 't-sql', 'javascript', 'css', 'sql server', 'jquery', 'power bi', 'excel', 'spreadsheet', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-05-12,110000.0,False,True,1,1,1,1,1,1,"['r', 'python', 'sql', 'power bi', 'excel', 'tableau', 'looker']"
Data Analyst,United States,False,Full-time,2023-10-02,87500.0,False,False,1,0,0,0,0,0,"['sql', 'javascript', 'firebase', 'firebase', 'looker']"
Data Analyst,United States,True,Full-time,2023-08-07,80000.0,True,False,0,0,1,0,0,0,"['ms access', 'outlook', 'word', 'excel', 'powerpoint']"
Data Analyst,United States,False,"Full-time, Contractor, and Internship",2023-10-30,65000.0,False,False,1,0,0,1,0,1,"['sql', 'sql server', 'ssis', 'ssrs', 'power bi', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-12-21,82051.5,False,False,1,1,1,1,1,1,"['sql', 'python', 'r', 'power bi', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-03-21,62560.0,False,False,0,0,0,0,1,0,"['sas', 'sas', 'r']"
Data Analyst,United States,True,Full-time,2023-02-03,85000.0,False,True,0,0,1,0,0,0,"['express', 'excel', 'atlassian', 'flow', 'chef']"
Data Analyst,United States,False,Full-time,2023-01-23,85000.0,False,False,1,1,1,1,1,1,"['sas', 'sas', 'python', 'sql', 'r', 'power bi', 'tableau', 'microstrategy', 'word', 'excel', 'outlook', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-06-14,85000.0,True,True,1,0,0,1,0,1,"['sql', 'css', 'power bi', 'tableau']"
Data Analyst,United States,True,Contractor,2023-01-23,170000.0,False,False,1,1,0,0,0,1,"['python', 'sql', 'azure', 'databricks', 'power bi']"
Data Analyst,United States,False,Full-time,2023-01-17,67500.0,False,True,1,1,1,0,1,1,"['sql', 'python', 'vba', 'r', 'julia', 'excel', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-15,100000.0,False,True,0,1,0,0,0,0,['python']
Data Analyst,United States,False,Full-time,2023-02-10,78740.0,False,True,1,1,0,0,0,0,"['python', 'sql', 'bigquery', 'git']"
Data Analyst,United States,False,Full-time,2023-01-04,65000.0,False,True,1,0,1,0,0,0,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']"
Data Analyst,United States,False,Full-time,2023-03-07,54000.0,False,False,0,0,1,0,0,0,"['excel', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-24,84000.0,True,True,1,0,0,1,0,1,"['sql', 'go', 'power bi', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-26,95000.0,False,False,1,1,0,0,0,0,"['sql', 'python']"
Data Analyst,United States,True,Full-time,2023-06-12,105000.0,False,True,1,1,0,1,1,1,"['sql', 'python', 'r', 'hadoop', 'spark', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-14,114184.0,False,False,1,0,0,0,0,0,"['sas', 'sas', 'sql', 'snowflake']"
Business Analyst,United States,False,Full-time,2023-09-27,95000.0,False,False,1,0,1,0,0,1,"['sql', 'excel', 'power bi']"
Data Analyst,United States,False,Full-time,2023-02-16,97500.0,True,False,1,1,1,0,0,0,"['sql', 'python', 'sas', 'sas', 'excel']"
Data Analyst,United States,False,Full-time,2023-08-06,64040.0,False,True,1,0,1,0,0,0,"['sql', 'crystal', 'sas', 'sas', 'excel', 'ms access', 'cognos']"
Data Analyst,United States,False,Full-time,2023-01-20,87500.0,False,True,1,0,1,0,0,0,"['sql', 'vba', 'excel', 'outlook']"
Data Analyst,United States,False,Full-time,2023-05-25,122500.0,False,False,1,0,1,1,0,0,"['javascript', 'sql', 'plotly', 'looker', 'tableau', 'excel']"
Data Analyst,Poland,False,Full-time,2023-12-16,77017.5,False,False,0,0,1,0,0,0,"['sap', 'excel', 'powerpoint']"
Data Analyst,Greece,False,Full-time,2023-07-18,100500.0,False,False,1,1,1,1,1,1,"['r', 'python', 'sql', 'tableau', 'power bi', 'excel', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-30,35000.0,True,True,0,0,1,0,0,0,"['sheets', 'excel']"
Data Analyst,United States,False,Full-time,2023-07-10,95700.0,False,True,0,1,1,1,1,1,"['crystal', 'python', 'r', 'excel', 'power bi', 'tableau']"
Data Analyst,United States,True,Full-time,2023-02-27,80000.0,False,True,1,0,1,0,0,0,"['sql', 'sas', 'sas', 'excel', 'powerpoint', 'spss']"
Business Analyst,United States,False,Full-time,2023-06-09,137500.0,False,False,1,1,0,1,1,1,"['sql', 'r', 'python', 'bigquery', 'gcp', 'aws', 'azure', 'power bi', 'tableau', 'dax']"
Data Analyst,United States,False,Contractor,2023-01-01,92500.0,False,False,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,India,False,Full-time,2023-12-16,54988.0,False,False,0,0,0,1,0,0,['tableau']
Data Analyst,United States,False,Full-time,2023-07-20,80000.0,False,True,1,1,0,0,0,0,"['python', 'sql', 'express']"
Senior Data Analyst,United States,False,Full-time,2023-09-07,117325.0,False,True,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,United States,True,Full-time,2023-01-13,55000.0,False,True,0,0,0,0,0,0,"['word', 'flow']"
